0,1.540445040947149
1,3.7376696182833684
2,3.7376696182833684
3,3.044522437723423
4,3.044522437723423
5,3.7376696182833684
6,3.7376696182833684
7,3.7376696182833684
8,3.044522437723423
9,3.044522437723423
10,3.7376696182833684
11,3.7376696182833684
12,3.044522437723423
13,3.044522437723423
14,3.044522437723423
15,3.7376696182833684
16,1.252762968495368
17,3.7376696182833684
18,2.6390573296152584
19,3.7376696182833684
20,3.7376696182833684
21,3.7376696182833684
22,3.7376696182833684
23,3.7376696182833684
24,3.7376696182833684
25,3.044522437723423
26,3.7376696182833684
27,3.7376696182833684
28,3.044522437723423
29,3.7376696182833684
30,3.7376696182833684
31,3.7376696182833684
32,3.044522437723423
33,3.044522437723423
34,2.128231705849268
35,3.7376696182833684
36,2.6390573296152584
37,3.044522437723423
38,3.7376696182833684
39,3.7376696182833684
40,2.128231705849268
41,3.044522437723423
42,2.3513752571634776
43,3.7376696182833684
44,2.6390573296152584
45,1.252762968495368
46,3.7376696182833684
47,3.7376696182833684
48,3.7376696182833684
49,3.044522437723423
50,3.7376696182833684
51,1.9459101490553132
52,3.7376696182833684
53,2.6390573296152584
54,3.7376696182833684
55,3.7376696182833684
56,2.3513752571634776
57,3.7376696182833684
58,3.7376696182833684
59,3.044522437723423
60,3.044522437723423
61,2.3513752571634776
62,3.044522437723423
63,3.044522437723423
64,2.6390573296152584
65,3.7376696182833684
66,3.044522437723423
67,3.7376696182833684
68,2.6390573296152584
69,2.6390573296152584
70,3.7376696182833684
71,3.7376696182833684
72,3.7376696182833684
73,3.7376696182833684
74,3.7376696182833684
75,3.7376696182833684
76,2.6390573296152584
77,3.7376696182833684
78,3.7376696182833684
79,3.044522437723423
80,3.7376696182833684
81,3.7376696182833684
82,3.7376696182833684
83,3.044522437723423
84,3.044522437723423
85,3.044522437723423
86,3.7376696182833684
87,3.7376696182833684
88,3.7376696182833684
89,3.7376696182833684
90,3.7376696182833684
91,3.7376696182833684
92,3.7376696182833684
93,3.7376696182833684
94,3.7376696182833684
95,3.7376696182833684
96,3.7376696182833684
97,3.7376696182833684
98,3.7376696182833684
99,3.7376696182833684
100,3.7376696182833684
101,3.044522437723423
102,3.044522437723423
103,3.7376696182833684
104,3.7376696182833684
105,3.044522437723423
106,3.044522437723423
107,3.7376696182833684
108,3.7376696182833684
109,3.7376696182833684
110,3.7376696182833684
111,3.7376696182833684
112,3.7376696182833684
113,3.7376696182833684
114,3.7376696182833684
115,3.7376696182833684
116,3.044522437723423
117,3.7376696182833684
118,3.7376696182833684
119,3.7376696182833684
120,3.7376696182833684
121,3.7376696182833684
122,3.7376696182833684
123,3.7376696182833684
124,3.7376696182833684
125,3.7376696182833684
126,3.7376696182833684
127,3.044522437723423
128,3.7376696182833684
129,3.7376696182833684
130,3.7376696182833684
131,3.7376696182833684
132,3.7376696182833684
133,3.7376696182833684
134,3.7376696182833684
135,3.7376696182833684
136,3.7376696182833684
137,3.7376696182833684
138,3.044522437723423
139,2.6390573296152584
140,3.044522437723423
141,3.7376696182833684
142,3.7376696182833684
143,3.044522437723423
144,3.7376696182833684
145,3.044522437723423
146,3.7376696182833684
147,3.7376696182833684
148,3.7376696182833684
149,3.7376696182833684
150,3.7376696182833684
151,3.7376696182833684
152,3.7376696182833684
153,3.7376696182833684
154,3.7376696182833684
155,3.7376696182833684
156,3.7376696182833684
157,3.7376696182833684
158,3.7376696182833684
159,3.7376696182833684
160,3.7376696182833684
161,3.7376696182833684
162,3.7376696182833684
163,3.7376696182833684
164,3.7376696182833684
165,3.7376696182833684
166,3.7376696182833684
167,3.7376696182833684
168,3.044522437723423
169,3.044522437723423
170,3.7376696182833684
171,3.7376696182833684
172,3.7376696182833684
173,3.7376696182833684
174,3.7376696182833684
175,3.7376696182833684
176,3.7376696182833684
177,3.7376696182833684
178,3.7376696182833684
179,3.7376696182833684
180,3.7376696182833684
181,3.044522437723423
182,3.7376696182833684
183,3.7376696182833684
184,3.7376696182833684
185,3.7376696182833684
186,3.7376696182833684
187,3.7376696182833684
188,3.7376696182833684
189,3.7376696182833684
190,3.7376696182833684
191,3.7376696182833684
192,3.7376696182833684
193,3.7376696182833684
194,3.7376696182833684
195,3.7376696182833684
196,3.7376696182833684
197,3.7376696182833684
